6.00,Skyline Inc.,I2589,Shannon Roberts,Skyline Inc.,Masterclass,1753.00,Pending,Germany,2024-12-03,2025-06-03,482.5,3
10.00,TechBridge,I2590,Emily Torres,TechBridge,Cloud Migration,174.00,Pending,USA,2024-08-09,2025-02-20,482.5,3
7.00,EcoTrans,I2591,Rachel Logan,EcoTrans,Social Media,236.00,Pending,Germany,2024-09-06,2025-05-24,482.5,3
9.00,EcoTrans,I2592,Edward Gates,EcoTrans,Social Media,757.00,Paid,UK,2025-07-10,2025-08-05,137,4
7.00,Green Energy,I2593,Hector Sherman,Green Energy,Growth Strategy,814.00,Pending,UK,2024-04-19,2024-10-20,324,3
9.00,DataCore,I2594,Kiara Nguyen,DataCore,Social Media,1493.00,Failed,UK,2024-09-10,2025-03-25,482.5,2
8.00,DataCore,I2595,Pamela Tran,DataCore,SEO,636.00,Pending,Nigeria,2023-10-20,2024-02-08,482.5,3
2.00,Alpha Tech,I2596,Ann Steele,Alpha Tech,Branding,663.00,Failed,Canada,2024-12-13,2025-03-25,388,4
5.00,EcoTrans,I2597,Tiffany Flores,EcoTrans,Growth Strategy,1393.00,Pending,Nigeria,2024-09-16,2025-06-15,162,4
7.00,Alpha Tech,I2598,Kimberly Moore,Alpha Tech,Web Dev,213.00,Paid,UK,2024-04-24,2025-01-17,1083,3
6.00,TechBridge,I2599,Dustin Villanueva,TechBridge,Cloud Migration,1950.00,Pending,UK,2023-12-04,2025-08-04,925,3
1.00,Skyline Inc.,I2600,Robin Shaffer,Skyline Inc.,Growth Strategy,1578.00,Paid,USA,2024-09-30,2025-09-15,646,2
3.00,Alpha Tech,I2601,Michael Gamble,Alpha Tech,Masterclass,1367.00,Pending,Canada,2024-05-11,2024-06-29,482.5,3
9.00,InfinitX,I2602,Christian Mosley,InfinitX,Masterclass,1611.00,Failed,Germany,2023-11-02,2025-08-11,752,4
6.00,TechBridge,I2603,Katie Davis,TechBridge,SEO,1421.00,Pending,Nigeria,2024-08-16,2025-04-25,482.5,2
9.00,Nova Systems,I2604,Christopher Scott,Nova Systems,Analytics,1551.00,Failed,Nigeria,2025-05-27,2025-11-25,117,5
6.00,TechBridge,I2605,Unknown_Intern_1,TechBridge,Analytics,1025.00,Pending,Nigeria,2024-05-23,2025-12-09,216,5
9.00,EcoTrans,I2606,Cory Phillips,EcoTrans,Branding,107.00,Failed,Nigeria,2025-04-20,2025-06-04,482.5,4
8.00,CloudSoft,I2607,Aaron Wang,CloudSoft,Analytics,960.00,Pending,UK,2025-07-30,2025-11-04,949,3
6.00,Betta Ltd.,I2608,Jeffery Vincent,Betta Ltd.,Branding,1623.00,Paid,UK,2025-01-23,2025-11-08,173,3
2.00,Alpha Tech,I2609,Michael Mckay,Alpha Tech,Social Media,1153.00,Paid,USA,2025-09-08,2025-10-27,482.5,1
6.00,Alpha Tech,I2610,Jillian Hensley,Alpha Tech,Masterclass,447.00,Pending,Nigeria,2025-06-28,2025-08-29,451,3
7.00,Nova Systems,I2611,Jessica Cruz,Nova Systems,Branding,1997.00,Failed,Nigeria,2023-12-03,2025-09-25,803,3
6.00,Alpha Tech,I2612,Matthew Shepherd,Alpha Tech,Web Dev,1542.00,Failed,UK,2024-11-10,2025-06-02,807,3
3.00,EcoTrans,I2613,Dwayne Barber,EcoTrans,SEO,1617.00,Paid,Nigeria,2023-10-19,2025-11-14,482.5,3
3.00,InfinitX,I2614,Kayla Guzman,InfinitX,Branding,1941.00,Pending,UK,2024-07-23,2025-10-12,807,5
7.00,EcoTrans,I2615,John Jones,EcoTrans,Social Media,160.00,Paid,Germany,2024-12-05,2025-03-26,257,4
4.00,Nova Systems,I2616,Jeremy Parrish,Nova Systems,SEO,758.00,Failed,UK,2024-04-27,2024-10-02,450,3
2.00,Green Energy,I2617,Holly Walker,Green Energy,Social Media,472.00,Pending,Germany,2024-05-09,2025-08-30,862,3
7.00,Skyline Inc.,I2618,Amy Fields,Skyline Inc.,Social Media,1994.00,Failed,Nigeria,2024-06-12,2024-12-12,487,1
1.00,EcoTrans,I2619,Joyce Summers,EcoTrans,Masterclass,1448.00,Pending,UK,2024-11-03,2025-01-15,482.5,3
10.00,InfinitX,I2620,Kristina King,InfinitX,Cloud Migration,348.00,Paid,UK,2024-03-18,2025-03-13,482.5,5
7.00,DataCore,I2621,Unknown_Intern_1,DataCore,Growth Strategy,1804.00,Pending,Germany,2024-02-12,2025-06-01,482.5,3
6.00,Green Energy,I2622,Nicholas Garcia,Green Energy,Masterclass,731.00,Failed,Canada,2025-05-11,2025-08-19,1035,5
1.00,Green Energy,I2623,Mary Cannon,Green Energy,Analytics,105.00,Failed,USA,2023-12-11,2024-11-03,1176,2
6.00,Green Energy,I2624,Philip Pineda,Green Energy,Web Dev,1325.00,Failed,UK,2025-07-20,2025-11-25,59,4
10.00,Nova Systems,I2625,Robert Johnston,Nova Systems,Web Dev,399.00,Failed,USA,2024-04-01,2024-05-08,482.5,4
9.00,Nova Systems,I2626,Todd Wallace,Nova Systems,Web Dev,1601.00,Pending,UK,2024-03-10,2024-05-07,482.5,3
10.00,EcoTrans,I2627,Anthony Adams,EcoTrans,Cloud Migration,1202.00,Paid,Nigeria,2024-11-04,2025-10-06,482.5,3
10.00,EcoTrans,I2628,Michael Bennett,EcoTrans,Cloud Migration,1838.00,Failed,Canada,2024-10-04,2025-07-27,359,3
10.00,Nova Systems,I2629,Leslie Frederick,Nova Systems,SEO,854.00,Failed,UK,2024-04-17,2024-09-12,482.5,3
2.00,Skyline Inc.,I2630,Johnny Hensley,Skyline Inc.,Social Media,1203.00,Pending,USA,2024-02-01,2025-01-29,482.5,3
1.00,Betta Ltd.,I2631,Richard Cohen,Betta Ltd.,Masterclass,406.00,Paid,Nigeria,2025-07-08,2025-09-18,482.5,5
2.00,EcoTrans,I2632,Juan Bates,EcoTrans,Social Media,168.00,Pending,USA,2023-11-13,2024-04-16,482.5,3
4.00,InfinitX,I2633,Mr. Donald Howard,InfinitX,Branding,950.00,Pending,UK,2023-12-03,2024-11-03,1008,3
1.00,Skyline Inc.,I2634,Mary Mason,Skyline Inc.,Social Media,101.00,Failed,Canada,2023-12-13,2024-12-15,328,3
2.00,EcoTrans,I2635,Amy Todd,EcoTrans,Analytics,1223.00,Failed,Germany,2024-12-17,2025-03-22,489,3
3.00,EcoTrans,I2636,Sherri Johnston,EcoTrans,Masterclass,756.00,Pending,Nigeria,2023-12-23,2024-07-15,979,3
9.00,TechBridge,I2637,Tracey Black,TechBridge,Web Dev,1770.00,Failed,USA,2025-03-22,2025-05-02,261,3
5.00,Nova Systems,I2638,Matthew Parsons,Nova Systems,Growth Strategy,1080.00,Failed,Germany,2024-02-04,2025-05-23,133,5
4.00,Nova Systems,I2639,Derrick Allen,Nova Systems,Analytics,1794.00,Paid,Nigeria,2024-08-27,2024-11-21,482.5,2
8.00,DataCore,I2640,Jamie Watson,DataCore,Analytics,506.00,Paid,USA,2025-07-18,2025-08-08,398,3
10.00,DataCore,I2641,Joshua Mccoy,DataCore,Cloud Migration,676.00,Failed,Nigeria,2024-04-09,2025-01-17,830,3
6.00,DataCore,I2642,Darrell Short,DataCore,SEO,1609.00,Pending,USA,2024-11-15,2024-11-17,284,3
2.00,DataCore,I2643,Denise Sanders,DataCore,Analytics,795.00,Failed,UK,2025-08-03,2025-08-12,886,3
7.00,EcoTrans,I2644,Christopher Kim,EcoTrans,Branding,1683.00,Failed,Nigeria,2024-12-05,2025-09-23,482.5,3
2.00,Nova Systems,I2645,Sabrina Holloway,Nova Systems,Web Dev,1924.00,Failed,Canada,2024-01-26,2024-10-18,482.5,3
5.00,CloudSoft,I2646,Kyle Brewer,CloudSoft,SEO,1954.00,Failed,UK,2024-05-19,2025-12-03,407,3
3.00,Betta Ltd.,I2647,Erin Diaz,Betta Ltd.,Web Dev,1059.00,Pending,USA,2025-07-15,2025-12-09,159,3
1.00,CloudSoft,I2648,Angela Powell DDS,CloudSoft,Growth Strategy,562.00,Pending,Canada,2024-11-19,2025-08-07,143,3
8.00,Nova Systems,I2649,David Pace,Nova Systems,Analytics,1908.00,Paid,Canada,2025-01-08,2025-07-16,395,5
5.00,EcoTrans,I2650,Phillip Warner,EcoTrans,Growth Strategy,1240.00,Failed,Nigeria,2024-03-06,2025-02-11,482.5,2
8.00,Skyline Inc.,I2651,Timothy Fletcher,Skyline Inc.,Analytics,1002.00,Failed,UK,2025-05-08,2025-07-31,705,3
6.00,EcoTrans,I2652,Jamie Jenkins,EcoTrans,Social Media,157.00,Failed,Nigeria,2024-01-03,2024-12-11,482.5,1
2.00,Betta Ltd.,I2653,Alexis Wilson,Betta Ltd.,Masterclass,1856.00,Pending,Germany,2025-04-15,2025-09-21,482.5,1
5.00,Alpha Tech,I2654,Christine Patterson,Alpha Tech,Social Media,644.00,Pending,Canada,2025-04-22,2025-05-02,482.5,3
6.00,DataCore,I2655,Matthew Kelly,DataCore,Growth Strategy,469.00,Pending,UK,2023-10-11,2024-12-28,438,3
6.00,Nova Systems,I2656,Victoria Perry,Nova Systems,SEO,703.00,Paid,UK,2023-11-02,2025-01-01,1000,3
1.00,InfinitX,I2657,John Ballard,InfinitX,Web Dev,279.00,Pending,USA,2024-06-11,2025-06-30,482.5,3
9.00,EcoTrans,I2658,Unknown_Intern_1,EcoTrans,Cloud Migration,1705.00,Failed,Germany,2025-01-23,2025-10-17,246,4
4.00,DataCore,I2659,Johnny Carter,DataCore,Growth Strategy,1431.00,Pending,UK,2025-06-20,2025-11-08,482.5,5
2.00,EcoTrans,I2660,Carmen Bryant,EcoTrans,Cloud Migration,793.00,Pending,Nigeria,2025-01-13,2025-02-18,482.5,3
6.00,Green Energy,I2661,Jacob Patel,Green Energy,SEO,1213.00,Pending,USA,2024-02-29,2025-07-09,13,5
8.00,Alpha Tech,I2662,Dale Hartman,Alpha Tech,Social Media,721.00,Pending,Nigeria,2024-01-12,2024-10-20,426,1
10.00,Betta Ltd.,I2663,Katie Hopkins,Betta Ltd.,Web Dev,1081.00,Pending,Nigeria,2024-01-01,2025-02-21,482.5,3
3.00,Green Energy,I2664,Dennis Fields MD,Green Energy,Branding,777.00,Paid,Canada,2025-01-22,2025-12-11,233,3
6.00,InfinitX,I2665,Matthew Curry,InfinitX,Social Media,1974.00,Failed,Nigeria,2025-06-21,2025-07-26,1076,3
9.00,Betta Ltd.,I2666,John Sanchez,Betta Ltd.,Web Dev,718.00,Failed,USA,2024-04-06,2025-07-23,26,3
4.00,CloudSoft,I2667,Samuel Mcdowell,CloudSoft,Web Dev,715.00,Failed,USA,2025-03-21,2025-09-29,432,2
4.00,EcoTrans,I2668,Roy Rose,EcoTrans,Analytics,811.00,Pending,Nigeria,2025-04-30,2025-10-07,210,1
6.00,CloudSoft,I2669,Michael Parrish,CloudSoft,SEO,779.00,Pending,UK,2024-02-24,2024-05-03,482.5,4
9.00,Skyline Inc.,I2670,Amber Jennings,Skyline Inc.,Growth Strategy,782.00,Pending,Nigeria,2025-09-08,2025-09-13,482.5,4
3.00,Skyline Inc.,I2671,Angel Cooper,Skyline Inc.,Social Media,122.00,Pending,USA,2025-03-06,2025-10-29,1058,3
6.00,TechBridge,I2672,Nicholas Schmidt,TechBridge,Analytics,1752.00,Pending,Canada,2024-03-31,2024-11-14,268,2
7.00,InfinitX,I2673,Michael Barton,InfinitX,Cloud Migration,1140.00,Pending,USA,2024-07-26,2024-12-29,387,1
9.00,TechBridge,I2674,Christopher Miller,TechBridge,Branding,976.00,Pending,Nigeria,2024-02-23,2024-05-27,275,3
10.00,TechBridge,I2675,Ashley King,TechBridge,SEO,1802.00,Paid,USA,2025-05-06,2025-10-18,118,4
6.00,EcoTrans,I2676,William Blake,EcoTrans,Branding,333.00,Failed,UK,2025-08-03,2025-10-08,489,3
10.00,Alpha Tech,I2677,Dr. Michael Kirby,Alpha Tech,Analytics,1551.00,Pending,USA,2024-03-24,2025-11-04,945,5
3.00,Betta Ltd.,I2678,Shane Richardson,Betta Ltd.,Growth Strategy,1080.00,Paid,Canada,2025-06-23,2025-11-04,700,3
10.00,CloudSoft,I2679,Timothy Ball,CloudSoft,Social Media,726.00,Paid,UK,2023-11-15,2025-10-21,310,3
7.00,InfinitX,I2680,Jared Smith,InfinitX,Masterclass,274.00,Failed,UK,2025-04-10,2025-11-06,482.5,3
6.00,CloudSoft,I2681,Christine Rodriguez,CloudSoft,SEO,1609.00,Pending,Canada,2024-07-02,2025-06-06,482.5,3
4.00,Betta Ltd.,I2682,David Stuart,Betta Ltd.,Growth Strategy,569.00,Paid,UK,2025-09-03,2025-10-04,779,3
3.00,TechBridge,I2683,Kenneth Mcdonald,TechBridge,Web Dev,595.00,Paid,Nigeria,2025-04-04,2025-08-04,482.5,3
2.00,TechBridge,I2684,Rebecca White,TechBridge,Cloud Migration,462.00,Paid,Germany,2024-08-17,2024-11-23,628,5
4.00,Skyline Inc.,I2685,Adrienne Banks,Skyline Inc.,Branding,774.00,Pending,UK,2024-03-21,2025-10-01,742,3
7.00,Betta Ltd.,I2686,Jessica Ramos,Betta Ltd.,Cloud Migration,1988.00,Pending,Canada,2024-07-19,2025-02-06,482.5,5
6.00,InfinitX,I2687,Derrick Bean,InfinitX,Masterclass,1151.00,Paid,Nigeria,2025-03-15,2025-05-08,19,3
10.00,InfinitX,I2688,Jose Hall,InfinitX,Cloud Migration,156.00,Failed,Germany,2024-05-20,2025-01-04,35,5
5.00,TechBridge,I2689,Brandon Maxwell,TechBridge,SEO,506.00,Failed,Nigeria,2025-05-05,2025-05-17,482.5,3
2.00,TechBridge,I2690,David Lee,TechBridge,SEO,618.00,Failed,UK,2025-03-12,2025-05-27,215,3
7.00,InfinitX,I2691,Carmen Hester,InfinitX,Analytics,1125.00,Pending,Canada,2024-01-28,2025-02-11,482.5,2
9.00,Nova Systems,I2692,Charlotte Hubbard,Nova Systems,Growth Strategy,241.00,Pending,USA,2025-04-24,2025-09-21,482.5,5
1.00,Betta Ltd.,I2693,Brian Black,Betta Ltd.,Branding,1046.00,Failed,Nigeria,2024-05-05,2024-09-17,926,3
7.00,DataCore,I2694,Jesse Powell,DataCore,SEO,611.00,Failed,UK,2024-07-30,2025-11-15,482.5,3
5.00,EcoTrans,I2695,Andrew Thomas,EcoTrans,Branding,774.00,Pending,Canada,2024-08-16,2025-10-09,913,3
4.00,TechBridge,I2696,Unknown_Intern_1,TechBridge,Branding,1199.00,Pending,Nigeria,2024-08-13,2025-07-28,173,3
6.00,InfinitX,I2697,Natalie Weber,InfinitX,Analytics,1075.00,Paid,Germany,2024-11-15,2025-01-11,46,3
3.00,InfinitX,I2698,Sarah Schmidt,InfinitX,Masterclass,805.00,Paid,UK,2024-03-20,2024-09-27,172,3
8.00,Skyline Inc.,I2699,Ray Delacruz,Skyline Inc.,SEO,1308.00,Paid,USA,2024-11-19,2025-05-23,145,3
4.00,Betta Ltd.,I2700,Peter Bailey,Betta Ltd.,Growth Strategy,339.00,Failed,Canada,2025-05-23,2025-09-28,482.5,5
5.00,Green Energy,I2701,Joshua Dickson,Green Energy,SEO,296.00,Pending,Nigeria,2024-01-30,2024-04-15,482.5,3
5.00,TechBridge,I2702,Phillip Phelps,TechBridge,Web Dev,1473.00,Failed,Germany,2023-10-25,2023-12-01,482.5,3
10.00,Nova Systems,I2703,Andrea Smith,Nova Systems,Web Dev,1551.00,Failed,UK,2023-10-22,2024-12-02,482.5,2
10.00,TechBridge,I2704,Melody Lang,TechBridge,Branding,729.00,Pending,Canada,2024-09-27,2025-04-18,429,3
3.00,InfinitX,I2705,Charles Mcclain,InfinitX,Growth Strategy,769.00,Pending,UK,2024-07-07,2025-02-03,812,4
9.00,Nova Systems,I2706,Christopher Ross,Nova Systems,Branding,802.00,Pending,Nigeria,2025-09-01,2025-10-05,493,4
6.00,CloudSoft,I2707,Vickie Robinson,CloudSoft,Cloud Migration,779.00,Paid,UK,2025-07-23,2025-07-27,808,2
10.00,InfinitX,I2708,Ryan Morris,InfinitX,Web Dev,1814.00,Pending,Nigeria,2024-02-07,2025-11-21,482.5,3
4.00,EcoTrans,I2709,Cheryl Adams,EcoTrans,Web Dev,243.00,Failed,Canada,2024-02-23,2024-06-05,650,1
4.00,Green Energy,I2710,Tonya Martinez,Green Energy,SEO,846.00,Failed,UK,2025-01-31,2025-05-29,482.5,3
7.00,Alpha Tech,I2711,Unknown_Intern_1,Alpha Tech,Analytics,1444.00,Pending,UK,2024-09-14,2025-11-05,88,3
4.00,Nova Systems,I2712,Leslie Vaughn,Nova Systems,Growth Strategy,936.00,Pending,USA,2025-02-25,2025-08-15,482.5,2
1.00,Skyline Inc.,I2713,Becky Simmons,Skyline Inc.,Masterclass,203.00,Paid,USA,2025-08-30,2025-09-01,805,1
4.00,EcoTrans,I2714,Kim Johnson,EcoTrans,Masterclass,231.00,Failed,Canada,2025-01-08,2025-10-22,200,3
3.00,Betta Ltd.,I2715,Barbara Smith,Betta Ltd.,SEO,1153.00,Paid,USA,2025-02-13,2025-11-09,392,2
5.00,Nova Systems,I2716,Tiffany Lewis,Nova Systems,SEO,783.00,Failed,Germany,2025-08-26,2025-09-15,408,3
6.00,InfinitX,I2717,Ryan Ortega,InfinitX,Masterclass,386.00,Failed,Germany,2024-03-28,2024-09-06,482.5,2
2.00,DataCore,I2718,Christopher Johnson,DataCore,Web Dev,490.00,Pending,Canada,2025-04-16,2025-11-09,360,4
6.00,EcoTrans,I2719,Kristen Clark MD,EcoTrans,Social Media,1888.00,Failed,UK,2023-10-26,2024-03-21,482.5,3
1.00,Nova Systems,I2720,Mercedes Mcintosh,Nova Systems,Cloud Migration,690.00,Paid,Canada,2024-03-06,2024-12-29,279,4
4.00,CloudSoft,I2721,Adam Haley,CloudSoft,Web Dev,972.00,Failed,UK,2025-05-24,2025-06-19,136,3
5.00,Skyline Inc.,I2722,Suzanne Alvarado,Skyline Inc.,Analytics,1891.00,Failed,UK,2025-02-02,2025-11-19,898,4
10.00,InfinitX,I2723,Gregory Salinas,InfinitX,Social Media,1469.00,Pending,USA,2024-12-08,2025-06-01,482.5,3
3.00,Skyline Inc.,I2724,Ray Cole,Skyline Inc.,Growth Strategy,1428.00,Failed,UK,2024-02-26,2024-06-09,811,3
5.00,Betta Ltd.,I2725,Taylor Huynh,Betta Ltd.,Analytics,345.00,Paid,Germany,2024-08-20,2024-12-26,423,4
8.00,Alpha Tech,I2726,Jocelyn Munoz,Alpha Tech,Social Media,1766.00,Paid,Nigeria,2024-02-23,2024-12-17,1118,1
9.00,Skyline Inc.,I2727,Kathryn Ryan,Skyline Inc.,Analytics,1299.00,Pending,Canada,2025-02-27,2025-05-27,673,3
4.00,InfinitX,I2728,Gary Kramer,InfinitX,Analytics,424.00,Paid,Nigeria,2025-07-16,2025-08-30,109,1
4.00,Nova Systems,I2729,Eric Jenkins,Nova Systems,Analytics,254.00,Failed,Nigeria,2024-07-23,2025-05-13,1077,3
1.00,InfinitX,I2730,Melissa Mora,InfinitX,Branding,1304.00,Paid,Germany,2025-08-12,2025-09-08,86,3
9.00,Alpha Tech,I2731,Kathleen Smith,Alpha Tech,Cloud Migration,364.00,Failed,Germany,2024-07-28,2024-11-19,482.5,3
5.00,Betta Ltd.,I2732,Stephanie Bradford,Betta Ltd.,Branding,321.00,Paid,Nigeria,2024-07-24,2024-10-10,909,3
4.00,Skyline Inc.,I2733,Isaac Blake,Skyline Inc.,Web Dev,1048.00,Pending,UK,2025-09-12,2025-12-05,349,1
2.00,CloudSoft,I2734,Michael Roberts,CloudSoft,Branding,465.00,Pending,Nigeria,2024-02-13,2024-03-05,482.5,3
7.00,Alpha Tech,I2735,James Vasquez,Alpha Tech,Social Media,1082.00,Failed,Nigeria,2024-11-29,2025-07-27,482.5,2
1.00,InfinitX,I2736,Timothy Evans,InfinitX,Branding,1351.00,Pending,Nigeria,2024-03-14,2024-05-01,220,3
8.00,InfinitX,I2737,Daniel Avila,InfinitX,Cloud Migration,1964.00,Paid,Nigeria,2024-11-29,2025-01-06,405,2
1.00,InfinitX,I2738,Jessica Benson,InfinitX,Growth Strategy,1829.00,Failed,Nigeria,2023-09-30,2025-04-04,70,5
5.00,CloudSoft,I2739,Diana Smith,CloudSoft,Web Dev,719.00,Failed,USA,2024-05-21,2024-06-24,723,3
5.00,EcoTrans,I2740,Victor Nelson,EcoTrans,Social Media,1680.00,Failed,Nigeria,2024-06-18,2024-08-27,636,1
1.00,Alpha Tech,I2741,Melanie Reyes,Alpha Tech,Masterclass,171.00,Paid,USA,2025-02-05,2025-07-20,101,4
7.00,DataCore,I2742,Bonnie Brown,DataCore,Growth Strategy,268.00,Paid,Canada,2023-12-05,2024-04-08,482.5,3
8.00,EcoTrans,I2743,Amanda Ewing,EcoTrans,Branding,1762.00,Pending,Canada,2024-11-16,2024-12-01,740,3
9.00,DataCore,I2744,Tony Chambers,DataCore,SEO,370.00,Failed,Germany,2024-05-11,2025-04-06,1144,3
9.00,CloudSoft,I2745,Grace Lee,CloudSoft,Masterclass,1715.00,Failed,Canada,2025-07-26,2025-11-05,911,2
3.00,Skyline Inc.,I2746,Tara Gentry,Skyline Inc.,Branding,1308.00,Paid,Canada,2023-11-17,2025-04-05,482.5,5
3.00,Green Energy,I2747,Theodore Conway,Green Energy,Growth Strategy,1366.00,Pending,Canada,2024-01-22,2024-06-07,216,2
7.00,DataCore,I2748,Scott Poole,DataCore,SEO,1563.00,Pending,UK,2023-10-29,2024-04-07,839,4
9.00,DataCore,I2749,Eddie Wood,DataCore,Masterclass,1720.00,Failed,Germany,2024-04-21,2025-01-11,1196,1
6.00,EcoTrans,I2750,Carol Green,EcoTrans,Cloud Migration,283.00,Pending,Nigeria,2023-10-21,2024-05-21,203,2
5.00,DataCore,I2751,Alexandria Peters,DataCore,Social Media,198.00,Paid,USA,2023-09-30,2024-02-16,1039,3
3.00,DataCore,I2752,Ronald Brock,DataCore,SEO,1306.00,Pending,UK,2025-08-22,2025-09-07,292,1
6.00,DataCore,I2753,John Martinez,DataCore,Growth Strategy,1624.00,Pending,UK,2025-02-07,2025-09-23,322,2
9.00,DataCore,I2754,Tiffany Williams,DataCore,Masterclass,1796.00,Pending,UK,2025-02-17,2025-08-17,321,3
3.00,Skyline Inc.,I2755,Timothy Smith,Skyline Inc.,Branding,406.00,Pending,Nigeria,2024-07-21,2024-10-27,363,2
10.00,Betta Ltd.,I2756,Thomas Carpenter,Betta Ltd.,Masterclass,407.00,Pending,Nigeria,2023-09-22,2025-10-31,482.5,3
5.00,CloudSoft,I2757,Leonard Williams,CloudSoft,Web Dev,724.00,Pending,USA,2025-08-19,2025-09-04,1013,3
10.00,Betta Ltd.,I2758,Shaun Moyer,Betta Ltd.,Branding,1551.00,Pending,UK,2025-06-12,2025-07-30,42,3
9.00,Skyline Inc.,I2759,Michele Evans,Skyline Inc.,Cloud Migration,1600.00,Pending,Canada,2025-01-16,2025-02-23,445,5
3.00,Betta Ltd.,I2760,Jo Pearson,Betta Ltd.,Masterclass,438.00,Failed,Canada,2024-05-06,2025-07-05,685,3
5.00,DataCore,I2761,Tonya Bass,DataCore,Growth Strategy,752.00,Failed,Canada,2024-06-28,2024-07-31,1035,3
10.00,InfinitX,I2762,Unknown_Intern_1,InfinitX,Cloud Migration,673.00,Failed,Germany,2023-12-15,2025-09-02,482.5,3
9.00,Betta Ltd.,I2763,David Ferguson,Betta Ltd.,Social Media,377.00,Pending,Nigeria,2024-09-13,2025-07-24,482.5,2
6.00,Skyline Inc.,I2764,Shawn Patton,Skyline Inc.,Masterclass,419.00,Failed,UK,2025-05-21,2025-08-14,482.5,3
5.00,TechBridge,I2765,Laura Wilson,TechBridge,Branding,1170.00,Pending,UK,2024-11-27,2025-05-27,199,5
10.00,Betta Ltd.,I2766,Oscar Parks,Betta Ltd.,SEO,1877.00,Pending,Nigeria,2025-08-22,2025-10-10,888,3
9.00,CloudSoft,I2767,Linda Nguyen,CloudSoft,Web Dev,1326.00,Pending,USA,2023-11-17,2024-02-01,809,1
1.00,TechBridge,I2768,Beth Lopez,TechBridge,Growth Strategy,907.00,Pending,UK,2024-11-25,2025-05-17,482.5,3
7.00,Betta Ltd.,I2769,Linda Arnold,Betta Ltd.,Analytics,774.00,Failed,USA,2024-08-05,2025-07-13,449,3
4.00,CloudSoft,I2770,Susan Martinez,CloudSoft,Analytics,898.00,Failed,Canada,2024-01-10,2024-07-16,966,1
2.00,Nova Systems,I2771,Timothy Schneider,Nova Systems,SEO,580.00,Failed,Germany,2025-02-02,2025-11-25,157,1
5.00,Betta Ltd.,I2772,Monica Johnson,Betta Ltd.,Analytics,551.00,Pending,Nigeria,2025-07-12,2025-11-08,482.5,5
3.00,InfinitX,I2773,Katie Hoover,InfinitX,Growth Strategy,1154.00,Failed,USA,2025-02-12,2025-03-22,482.5,3
7.00,Nova Systems,I2774,Mark Jackson,Nova Systems,Social Media,1855.00,Failed,UK,2023-12-13,2024-07-05,899,3
1.00,EcoTrans,I2775,Jane Davis,EcoTrans,Growth Strategy,963.00,Failed,Germany,2024-12-01,2025-05-07,990,3
9.00,InfinitX,I2776,Colleen Reyes,InfinitX,Analytics,1044.00,Failed,Nigeria,2024-06-14,2024-07-24,194,3
1.00,TechBridge,I2777,Stephanie Roberts,TechBridge,Growth Strategy,1540.00,Pending,USA,2024-01-05,2025-05-20,482.5,3
9.00,DataCore,I2778,Jenny Hampton,DataCore,Web Dev,1719.00,Pending,USA,2025-04-29,2025-06-28,608,3
3.00,EcoTrans,I2779,Cynthia Burton,EcoTrans,Social Media,1291.00,Failed,Nigeria,2024-10-14,2025-11-24,482.5,3
3.00,Alpha Tech,I2780,Shirley Simmons,Alpha Tech,Growth Strategy,935.00,Failed,Germany,2025-07-25,2025-10-31,650,3
10.00,Green Energy,I2781,Kimberly Perez,Green Energy,Masterclass,254.00,Failed,Germany,2025-03-27,2025-10-06,446,3
1.00,Alpha Tech,I2782,Mackenzie James,Alpha Tech,Cloud Migration,726.00,Pending,USA,2025-01-23,2025-04-12,146,1
8.00,CloudSoft,I2783,Kristopher Anderson,CloudSoft,Analytics,1399.00,Failed,Nigeria,2024-11-18,2025-04-08,419,3
7.00,Green Energy,I2784,Joseph Willis,Green Energy,Growth Strategy,1774.00,Failed,Canada,2025-03-29,2025-12-14,140,3
10.00,CloudSoft,I2785,Barry Carey MD,CloudSoft,Branding,1515.00,Failed,Nigeria,2024-10-11,2025-10-08,20,1
4.00,TechBridge,I2786,Melanie Parker,TechBridge,Web Dev,1408.00,Failed,USA,2025-02-10,2025-07-03,826,4
9.00,Green Energy,I2787,Unknown_Intern_1,Green Energy,Branding,1879.00,Pending,UK,2024-08-06,2025-10-14,904,3
1.00,DataCore,I2788,Robert Fowler,DataCore,Social Media,1883.00,Failed,Germany,2025-04-18,2025-05-19,482.5,2
3.00,InfinitX,I2789,Steven Smith,InfinitX,Cloud Migration,730.00,Pending,UK,2023-11-28,2024-08-30,482.5,1
5.00,TechBridge,I2790,Corey Bird,TechBridge,Social Media,1778.00,Failed,Canada,2025-08-17,2025-08-19,807,1
3.00,Nova Systems,I2791,Samantha Mcgee,Nova Systems,Growth Strategy,1598.00,Failed,USA,2024-09-04,2025-09-29,482.5,3
7.00,Nova Systems,I2792,Terry Price,Nova Systems,Growth Strategy,1306.00,Paid,USA,2023-10-28,2024-12-20,989,3
4.00,TechBridge,I2793,Phillip Peterson,TechBridge,Growth Strategy,1075.00,Pending,Nigeria,2025-04-20,2025-10-20,743,1
6.00,EcoTrans,I2794,Paul Powell,EcoTrans,Analytics,234.00,Pending,Canada,2024-03-18,2024-09-10,482.5,3
8.00,Alpha Tech,I2795,Connor Wilson,Alpha Tech,Masterclass,1344.00,Pending,Nigeria,2025-05-01,2025-09-08,482.5,3
